timestamp,source_path,destination_path,action,status,error,tags_json
2025-10-23T02:58:25.076062+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog #1.docx,education/_unsorted/Blog #1.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.190761+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog #2 case study.docx,education/_unsorted/Blog #2 case study.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.302892+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 3.docx,education/_unsorted/Blog 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.416999+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 4.docx,education/_unsorted/Blog 4.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.583556+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 5.docx,education/_unsorted/Blog 5.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.762529+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP #1 KG.docx,education/_unsorted/CDTP #1 KG.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:25.988555+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP 1 new format.docx,education/_unsorted/CDTP 1 new format.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:26.116943+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP 2 new format.docx,education/_unsorted/CDTP 2 new format.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:26.226028+00:00,Clinical Classes/FNP 2 copy/EvidenceBasedPractice paper.docx,education/_unsorted/EvidenceBasedPractice paper.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:26.361589+00:00,Clinical Classes/FNP 2 copy/Exam 1/683 Exam 1 notes.docx,education/notes/cardiology_general/unknown/internal/683 Exam 1 notes.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:26.520027+00:00,Clinical Classes/FNP 2 copy/Exam 1/Exam 1 review 683.docx,education/review/cardiology_general/unknown/internal/Exam 1 review 683.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:26.645278+00:00,Clinical Classes/FNP 2 copy/Exam 1/N683 Exam 1 Review_fall 15-2 KN.docx,education/review/cardiology_general/unknown/internal/N683 Exam 1 Review_fall 15-2 KN.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:26.777263+00:00,Clinical Classes/FNP 2 copy/Exam 1/New study guide N683 test 1.docx,education/_unsorted/New study guide N683 test 1.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:26.930970+00:00,Clinical Classes/FNP 2 copy/Exam 1/Review questions.docx,education/review/cardiology_general/unknown/internal/Review questions.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:27.042118+00:00,Clinical Classes/FNP 2 copy/Exam 1/adults preventative guidelines.pdf,education/guideline/cardiology_general/unknown/internal/adults preventative guidelines.pdf,copy+delete,ok,,"{""docType"": ""guideline"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""guideline"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:27.151296+00:00,Clinical Classes/FNP 2 copy/Exam 1/test 1 nursing 683.pdf,education/_unsorted/test 1 nursing 683.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:27.264727+00:00,Clinical Classes/FNP 2 copy/Exam 1/zoom notes.docx,education/notes/cardiology_general/unknown/internal/zoom notes.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:27.376822+00:00,Clinical Classes/FNP 2 copy/Exam 2/Anemia Chart.docx,education/_unsorted/Anemia Chart.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:27.489479+00:00,Clinical Classes/FNP 2 copy/Exam 2/Anemia.docx,education/_unsorted/Anemia.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:27.489553+00:00,Clinical Classes/FNP 2 copy/Exam 2/Anemia.docx,,skip,error,[Errno 32] Broken pipe,{}
2025-10-23T02:58:27.621249+00:00,Clinical Classes/FNP 2 copy/Exam 2/Hypothyroidism.docx,education/_unsorted/Hypothyroidism.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:27.754267+00:00,Clinical Classes/FNP 2 copy/Exam 2/TB.docx,education/_unsorted/TB.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:27.913697+00:00,Clinical Classes/FNP 2 copy/Exam 2/Test 2 resp questions.docx,education/_unsorted/Test 2 resp questions.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.045373+00:00,Clinical Classes/FNP 2 copy/Exam 2/laboratory_evaluation_normocytic_anemia.pdf,education/_unsorted/laboratory_evaluation_normocytic_anemia.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.168338+00:00,Clinical Classes/FNP 2 copy/Exam 3/683 Last test KN.docx,education/_unsorted/683 Last test KN.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.276894+00:00,Clinical Classes/FNP 2 copy/Exam 3/683-Test 3.docx,education/_unsorted/683-Test 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.447262+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3 Review KN.docx,education/review/cardiology_general/unknown/internal/Exam 3 Review KN.docx,copy+delete,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:58:28.614539+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3 practice questions KN.docx,education/_unsorted/Exam 3 practice questions KN.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.726789+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3.docx,education/_unsorted/Exam 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.840422+00:00,Clinical Classes/FNP 2 copy/Exam 3/NURS683-TEST3#2 KN.pdf,education/_unsorted/NURS683-TEST3#2 KN.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:28.951492+00:00,Clinical Classes/FNP 2 copy/Exam 3/NURS683-TEST3-#1 KN.pdf,education/_unsorted/NURS683-TEST3-#1 KN.pdf,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:29.126459+00:00,Clinical Classes/FNP 2 copy/Exam 3/Study Guide -Test 3 Questions KN.docx,education/_unsorted/Study Guide -Test 3 Questions KN.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:29.266571+00:00,Clinical Classes/FNP 2 copy/Exam 3/Test 3 Study Guide KN.docx,education/_unsorted/Test 3 Study Guide KN.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:29.382828+00:00,Clinical Classes/FNP 2 copy/Exam 3/questions for exam 3.docx,education/_unsorted/questions for exam 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:29.622023+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Blog #4 .docx,education/_unsorted/683 Blog #4 .docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:29.739183+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Blog 2.docx,education/_unsorted/683 Blog 2.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.089041+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Bolg 1 Self-Assessment.docx,education/_unsorted/683 Bolg 1 Self-Assessment.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.210601+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog # 3.docx,education/_unsorted/Blog # 3.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.383052+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog #2 SL.docx,education/_unsorted/Blog #2 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.500451+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog 5.docx,education/_unsorted/Blog 5.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.616244+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#1 SL.docx,education/_unsorted/Blog#1 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.765922+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#2 JL.docx,education/_unsorted/Blog#2 JL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:30.880763+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#3 JL.docx,education/_unsorted/Blog#3 JL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:31.304622+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#4 JL.docx,education/_unsorted/Blog#4 JL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:31.418432+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#4 SL.docx,education/_unsorted/Blog#4 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:31.418519+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#4 SL.docx,,skip,error,[Errno 32] Broken pipe,{}
2025-10-23T02:58:31.566627+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#5 JL.docx,education/_unsorted/Blog#5 JL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:31.708548+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#5 SL.docx,education/_unsorted/Blog#5 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:31.918772+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/Alivia Fontenot CDTP 1 graded.docx,education/_unsorted/Alivia Fontenot CDTP 1 graded.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.099543+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #1 SL.docx,education/_unsorted/CDTP #1 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.231123+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #2 SL.docx,education/_unsorted/CDTP #2 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.365985+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #3 Graded.docx,education/_unsorted/CDTP #3 Graded.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.494613+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #4 SL.docx,education/_unsorted/CDTP #4 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.647956+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #5 SL.docx,education/_unsorted/CDTP #5 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:32.890558+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 1 Adolescent Acute.docx,education/_unsorted/CDTP 1 Adolescent Acute.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.132383+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 1 rubric.docx,education/_unsorted/CDTP 1 rubric.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.300765+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 2 Adult Acute.docx,education/_unsorted/CDTP 2 Adult Acute.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.479009+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 3 Adolescent Health Maintenance.docx,education/_unsorted/CDTP 3 Adolescent Health Maintenance.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.623999+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 4 Adult Chronic.docx,education/_unsorted/CDTP 4 Adult Chronic.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.738203+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 5 Adult Health Maintenance.docx,education/_unsorted/CDTP 5 Adult Health Maintenance.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:33.895717+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP#3 SL.docx,education/_unsorted/CDTP#3 SL.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:34.041736+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#1_Adolescent_Acute_Primary_Care _Problem.docx,education/_unsorted/JL CDTP#1_Adolescent_Acute_Primary_Care _Problem.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:34.418456+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#2_Adolescent_Health_Maintenance.docx,education/_unsorted/JL CDTP#2_Adolescent_Health_Maintenance.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:34.612179+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#3_Adult_Chronic_Health_Problem.docx,education/_unsorted/JL CDTP#3_Adult_Chronic_Health_Problem.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:58:34.783398+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#4_Adult_Acute_Primary_Care _Problem.docx,education/_unsorted/JL CDTP#4_Adult_Acute_Primary_Care _Problem.docx,copy+delete,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
