timestamp,source_path,destination_path,action,status,error,tags_json
2025-10-23T02:49:36.083039+00:00,Clinical Classes/FNP 1 copy/Test Banks/tb 682 test 3.docx,education/_unsorted/tb 682 test 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.083672+00:00,Clinical Classes/FNP 1 copy/Test Banks/test 1 OB.docx,education/_unsorted/test 1 OB.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.084296+00:00,Clinical Classes/FNP 1 copy/Test Banks/test 2_3-answers.docx,education/_unsorted/test 2_3-answers.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.084847+00:00,Clinical Classes/FNP 1 copy/Test Banks/test 3 all combined.docx,education/_unsorted/test 3 all combined.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.085452+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog #1.docx,education/_unsorted/Blog #1.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.086059+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog #2 case study.docx,education/_unsorted/Blog #2 case study.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.086687+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 3.docx,education/_unsorted/Blog 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.087312+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 4.docx,education/_unsorted/Blog 4.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.087924+00:00,Clinical Classes/FNP 2 copy/Blogs/Blog 5.docx,education/_unsorted/Blog 5.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.088557+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP #1 KG.docx,education/_unsorted/CDTP #1 KG.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.089178+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP 1 new format.docx,education/_unsorted/CDTP 1 new format.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.089765+00:00,Clinical Classes/FNP 2 copy/CDTPs/CDTP 2 new format.docx,education/_unsorted/CDTP 2 new format.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.090350+00:00,Clinical Classes/FNP 2 copy/EvidenceBasedPractice paper.docx,education/_unsorted/EvidenceBasedPractice paper.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.090923+00:00,Clinical Classes/FNP 2 copy/Exam 1/683 Exam 1 notes.docx,education/notes/cardiology_general/unknown/internal/683 Exam 1 notes.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.091547+00:00,Clinical Classes/FNP 2 copy/Exam 1/Exam 1 review 683.docx,education/review/cardiology_general/unknown/internal/Exam 1 review 683.docx,dry-run,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.092172+00:00,Clinical Classes/FNP 2 copy/Exam 1/N683 Exam 1 Review_fall 15-2 KN.docx,education/review/cardiology_general/unknown/internal/N683 Exam 1 Review_fall 15-2 KN.docx,dry-run,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.092773+00:00,Clinical Classes/FNP 2 copy/Exam 1/New study guide N683 test 1.docx,education/_unsorted/New study guide N683 test 1.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.093407+00:00,Clinical Classes/FNP 2 copy/Exam 1/Review questions.docx,education/review/cardiology_general/unknown/internal/Review questions.docx,dry-run,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.094012+00:00,Clinical Classes/FNP 2 copy/Exam 1/adults preventative guidelines.pdf,education/guideline/cardiology_general/unknown/internal/adults preventative guidelines.pdf,dry-run,ok,,"{""docType"": ""guideline"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""guideline"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.097827+00:00,Clinical Classes/FNP 2 copy/Exam 1/test 1 nursing 683.pdf,education/_unsorted/test 1 nursing 683.pdf,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.098489+00:00,Clinical Classes/FNP 2 copy/Exam 1/zoom notes.docx,education/notes/cardiology_general/unknown/internal/zoom notes.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.099101+00:00,Clinical Classes/FNP 2 copy/Exam 2/Anemia Chart.docx,education/_unsorted/Anemia Chart.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.099714+00:00,Clinical Classes/FNP 2 copy/Exam 2/Anemia.docx,education/_unsorted/Anemia.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.100350+00:00,Clinical Classes/FNP 2 copy/Exam 2/Hypothyroidism.docx,education/_unsorted/Hypothyroidism.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.100942+00:00,Clinical Classes/FNP 2 copy/Exam 2/TB.docx,education/_unsorted/TB.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.104178+00:00,Clinical Classes/FNP 2 copy/Exam 2/Test 2 resp questions.docx,education/_unsorted/Test 2 resp questions.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.104805+00:00,Clinical Classes/FNP 2 copy/Exam 2/laboratory_evaluation_normocytic_anemia.pdf,education/_unsorted/laboratory_evaluation_normocytic_anemia.pdf,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.105454+00:00,Clinical Classes/FNP 2 copy/Exam 3/683 Last test KN.docx,education/_unsorted/683 Last test KN.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.106079+00:00,Clinical Classes/FNP 2 copy/Exam 3/683-Test 3.docx,education/_unsorted/683-Test 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.109738+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3 Review KN.docx,education/review/cardiology_general/unknown/internal/Exam 3 Review KN.docx,dry-run,ok,,"{""docType"": ""review"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": ""review"", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""no""}"
2025-10-23T02:49:36.110385+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3 practice questions KN.docx,education/_unsorted/Exam 3 practice questions KN.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.110998+00:00,Clinical Classes/FNP 2 copy/Exam 3/Exam 3.docx,education/_unsorted/Exam 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.111591+00:00,Clinical Classes/FNP 2 copy/Exam 3/NURS683-TEST3#2 KN.pdf,education/_unsorted/NURS683-TEST3#2 KN.pdf,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.112190+00:00,Clinical Classes/FNP 2 copy/Exam 3/NURS683-TEST3-#1 KN.pdf,education/_unsorted/NURS683-TEST3-#1 KN.pdf,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.112930+00:00,Clinical Classes/FNP 2 copy/Exam 3/Study Guide -Test 3 Questions KN.docx,education/_unsorted/Study Guide -Test 3 Questions KN.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.113533+00:00,Clinical Classes/FNP 2 copy/Exam 3/Test 3 Study Guide KN.docx,education/_unsorted/Test 3 Study Guide KN.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.114096+00:00,Clinical Classes/FNP 2 copy/Exam 3/questions for exam 3.docx,education/_unsorted/questions for exam 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.114743+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Blog #4 .docx,education/_unsorted/683 Blog #4 .docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.115381+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Blog 2.docx,education/_unsorted/683 Blog 2.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.116748+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/683 Bolg 1 Self-Assessment.docx,education/_unsorted/683 Bolg 1 Self-Assessment.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.117726+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog # 3.docx,education/_unsorted/Blog # 3.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.118380+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog #2 SL.docx,education/_unsorted/Blog #2 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.118993+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog 5.docx,education/_unsorted/Blog 5.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.119612+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#1 SL.docx,education/_unsorted/Blog#1 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.120239+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#2 JL.docx,education/_unsorted/Blog#2 JL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.120857+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#3 JL.docx,education/_unsorted/Blog#3 JL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.121513+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#4 JL.docx,education/_unsorted/Blog#4 JL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.122128+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#4 SL.docx,education/_unsorted/Blog#4 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.122721+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#5 JL.docx,education/_unsorted/Blog#5 JL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.123334+00:00,Clinical Classes/FNP 2 copy/From SL/Blogs SL/Blog#5 SL.docx,education/_unsorted/Blog#5 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.123928+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/Alivia Fontenot CDTP 1 graded.docx,education/_unsorted/Alivia Fontenot CDTP 1 graded.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.124539+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #1 SL.docx,education/_unsorted/CDTP #1 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.125133+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #2 SL.docx,education/_unsorted/CDTP #2 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.127288+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #3 Graded.docx,education/_unsorted/CDTP #3 Graded.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.129056+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #4 SL.docx,education/_unsorted/CDTP #4 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.130545+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP #5 SL.docx,education/_unsorted/CDTP #5 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.132096+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 1 Adolescent Acute.docx,education/_unsorted/CDTP 1 Adolescent Acute.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.132785+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 1 rubric.docx,education/_unsorted/CDTP 1 rubric.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.133391+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 2 Adult Acute.docx,education/_unsorted/CDTP 2 Adult Acute.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.133979+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 3 Adolescent Health Maintenance.docx,education/_unsorted/CDTP 3 Adolescent Health Maintenance.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.135815+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 4 Adult Chronic.docx,education/_unsorted/CDTP 4 Adult Chronic.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.137010+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP 5 Adult Health Maintenance.docx,education/_unsorted/CDTP 5 Adult Health Maintenance.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.137716+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/CDTP#3 SL.docx,education/_unsorted/CDTP#3 SL.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""internal"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.138361+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#1_Adolescent_Acute_Primary_Care _Problem.docx,education/_unsorted/JL CDTP#1_Adolescent_Acute_Primary_Care _Problem.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
2025-10-23T02:49:36.138980+00:00,Clinical Classes/FNP 2 copy/From SL/CDTPs SL/JL CDTP#2_Adolescent_Health_Maintenance.docx,education/_unsorted/JL CDTP#2_Adolescent_Health_Maintenance.docx,dry-run,ok,,"{""docType"": ""notes"", ""condition"": ""cardiology_general"", ""source_org"": ""ESC"", ""year"": ""unknown"", ""audience"": ""clinician"", ""evidence_level"": """", ""retention_class"": ""refresh_annual"", ""phi"": ""no"", ""needs_review"": ""yes""}"
